Student_ID,Student_Country,Question_ID,Type_of_Answer,Question_Level,Topic,Subtopic,Keywords
80,Lithuania,339,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Operations_with_complex_numbers_Modulus_of_a_complex_number_Algebraic_form_Principal_argument_De_Moivre_formulas_Polar_representation
37,Portugal,339,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Operations_with_complex_numbers_Modulus_of_a_complex_number_Algebraic_form_Principal_argument_De_Moivre_formulas_Polar_representation
37,Portugal,339,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Operations_with_complex_numbers_Modulus_of_a_complex_number_Algebraic_form_Principal_argument_De_Moivre_formulas_Polar_representation
72,Portugal,339,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Operations_with_complex_numbers_Modulus_of_a_complex_number_Algebraic_form_Principal_argument_De_Moivre_formulas_Polar_representation
466,Portugal,340,0,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
457,Portugal,340,1,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
483,Portugal,340,1,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
1247,Portugal,340,0,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
376,Portugal,340,0,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
464,Portugal,340,0,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
470,Portugal,340,1,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
426,Portugal,340,1,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
551,Lithuania,340,0,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
582,Lithuania,340,0,Advanced,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers_Conjugate_number
41,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
128,Lithuania,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
128,Lithuania,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
128,Lithuania,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
175,Italy,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
457,Portugal,341,1,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
591,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
376,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
1487,Portugal,341,1,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
1487,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
174,Portugal,341,1,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
71,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
409,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
411,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
411,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
407,Portugal,341,1,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
80,Lithuania,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
37,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
421,Portugal,341,0,Basic,Complex_Numbers,Complex_Numbers,Operations_with_complex_numbers
41,Portugal,342,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
90,Lithuania,342,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
128,Lithuania,342,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
91,Lithuania,342,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
175,Italy,342,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
983,Portugal,342,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
174,Portugal,342,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
71,Portugal,342,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
422,Portugal,342,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
411,Portugal,342,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
411,Portugal,342,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
420,Portugal,342,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
551,Lithuania,342,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
80,Lithuania,342,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
180,Italy,342,1,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
72,Portugal,342,0,Basic,Complex_Numbers,Complex_Numbers,Trigonometric_form_Modulus_of_a_complex_number_Algebraic_form
448,Portugal,343,0,Advanced,Probability_,Probability_,Conditional_probability_Bayes'_Theorem
451,Portugal,343,1,Advanced,Probability_,Probability_,Conditional_probability_Bayes'_Theorem
451,Portugal,344,1,Advanced,Probability_,Probability_,Event_Independence_Addition__multiplication__and_total_probability_rules
91,Lithuania,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
91,Lithuania,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
91,Lithuania,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
466,Portugal,345,0,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
483,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
1247,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
376,Portugal,345,0,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
376,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
376,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
375,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
394,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
473,Portugal,345,0,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
470,Portugal,345,0,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
535,Portugal,345,0,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
403,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
426,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
359,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
468,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
582,Lithuania,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
374,Portugal,345,1,Advanced,Complex_Numbers,Complex_Numbers,Polar_representation_Trigonometric_form_Modulus_of_a_complex_number_Operations_with_complex_numbers_Algebraic_form_Principal_argument_De_Moivre_formulas
91,Lithuania,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
91,Lithuania,346,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
91,Lithuania,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
466,Portugal,346,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
457,Portugal,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
376,Portugal,346,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
376,Portugal,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
376,Portugal,346,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
464,Portugal,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
375,Portugal,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
473,Portugal,346,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
470,Portugal,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
535,Portugal,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
426,Portugal,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
374,Portugal,346,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
393,Lithuania,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
393,Lithuania,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
91,Lithuania,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
466,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
457,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
483,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
1247,Portugal,347,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
376,Portugal,347,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
376,Portugal,347,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
376,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
376,Portugal,347,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
464,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
394,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
473,Portugal,347,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
470,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
470,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
359,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
468,Portugal,347,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
551,Lithuania,347,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
582,Lithuania,347,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
374,Portugal,347,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Modulus_of_a_complex_number_Operations_with_complex_numbers_Conjugate_number_Real_part
91,Lithuania,348,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
466,Portugal,348,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
466,Portugal,348,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
457,Portugal,348,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
457,Portugal,348,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
483,Portugal,348,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
375,Portugal,348,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
394,Portugal,348,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
473,Portugal,348,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
470,Portugal,348,0,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
470,Portugal,348,1,Advanced,Complex_Numbers,Complex_Numbers,Imaginary_part_Complex_plane__Real_part
